id,tweet_id,text,screen_name,author_id
1761,1514788629792518155,"Fighting stigma : Teen overdose deaths are spiking despite drug usage falling, study finds — Medical Xpress: The study found that between 2019 and 2021, teen fentanyl-involved ... Key signaling pathway in immune cells could be new Alzheimer''s target. https://t.co/UHahv4sGlg",stigmabase,185789961
1762,1514788552596344840,RT @Irishpj529: @Frank5928 @blaketedeschi @Trump__AI @BrianK3313 @KCANG358 @TheRobCain @WHSCI @snband4 @RonFilipkowski Because Biden don’t…,AlanBry14743664,977279650413105153
1763,1514788409365045254,"RT @MarshallNz1: 2017 ( Benjamin bleu sur Oklm ), après ça j’étais tombé sur Fentanyl mais je ne l’écoutais toujours pas. C’est @ewaijonath…",abdu_khadre,1352240764370231296
1764,1514788384803151878,"@TimJDillon Of course, the coke isn''t stepped on with fentanyl yet close to Miami.",RobertGauss5,1486137755717586952
1765,1514788320110211073,"RT @RahafStock: $NBR 65.62 &gt; 195
$OXY 20.79 &gt; 59 
$TDW 7.50 &gt; 22.88
$Ne 0.28 &gt; 33 
$RIG 2.50 &gt; 4.58 
الاستثمار وشراء اكثر مع كل نزول والصبر…",mondm455,1297491603318349824
1766,1514788262887395340,I just got told to “go do fentanyl under a bridge by myself” she appeared to be on some sort of drug but not sure what kind #smalltowmstuff,morgan_ferraton,832207446
1767,1514788152237428739,アカウント移行しましたGj_OXY　26128,Darling_my_LUV,2277243738
1768,1514787906145030156,"RT @DanRDimicco: Exactly—With nothing in return—except the massive undermining of R manufacturing economy,Middle Class/Working class destru…",movement_usa,1020698177484279808
1769,1514787868597624833,RT @DonRifenburgh: More people are dying in the US of fentanyl than are dying in Ukraine.,7teen_76,1313992353976381440
1770,1514787731607490574,Do we think more people truly have adhd or are the pharma peeps trying to find their next OxyContin cash cow? Bc the amount of ads I see for adhd meds are off the charts,taradactyl33,242582972
1771,1514787722778476560,More people are dying in the US of fentanyl than are dying in Ukraine.,DonRifenburgh,1400329038271598593
1849,1521934357933350912,@LuciaRendn4 @cocoburbank This picture should be in the definition of oxymoron. Well not morons than oxy.,Tony_Virgen94,3035264996
1772,1514787466980446211,"@FellwockPerry A kg of Fentanyl has the potential to kill 500,000. They are killing 1000''s every month. If your going to declare war than fight to win. We are educated by whom most of this product is coming from and where. 
China and Mexico. No border control and China money owns America.",jimmybond25,1248049888312668163
1773,1514787441650982915,Single for @alyssaalmaguer5!! Lady Vikes up 7-5🔥🔥 https://t.co/DlDG9EPcGx,Nimitz_Softball,1101548774
1774,1514787195197919244,"RT @RSprouseNews: Additionally, suspected counterfeit pills discovered in the victim’s room tested positive as Fentanyl. During the  invest…",NgatiBryan,1400630534540304390
1775,1514787155389820928,"RT @Gory_Veej: Today we will see the re-felonization of fentanyl in Colorado despite having Democrats control both legislative bodies, the…",gnatingale,1059327835930652672
1776,1514787152025907204,Fox News has usurped OxyContin.,kevin_hannon,33640640
1777,1514787016742821889,At what point do we consider heroin/fentanyl dealers to be serial killers?,Luxsdad,897925803056529413
1778,1514786983473688583,"@seychelles311 Better safe legal weed than non exsistent fentanyl weed.
 Even then.....",TheFuglyFrog,923984176193462272
1779,1514786771766157325,"@oxy_tinniku @know_423 是非とも入所させていただきたい施設っ
iPhoneのマイクラダウンロードしたらいい？",konkun03991207,3244873536
1780,1514786728069894153,"PSA!
Fentanyl laced Xanax is in Oxford. Another momma is making funeral plans for her baby boy this weekend. 
Have those hard convos with your kids, friends, employees.  May save a life. 💜",page_rebs,3138952384
1781,1514786678379986947,US teen overdose deaths double in three years amid fentanyl crisis - The Guardian https://t.co/T1Y171sc9E,jenrobertson2o2,434156015
1782,1514786653704843264,@JohnTwe78728699 @504CNM @gaynurse93 @SMSass0 @briantylercohen @feb_the_goat Don’t forget fentanyl and sex traffickers,sully_saige,1511370427381260300
1783,1514786646419337223,"@Comfortably_ill @GhanaboyPharmd You ever hear of the dark net? Fentanyl and many other drugs are regularly being shipped into the United States through our postal service

Not to mention the many in power that profit from prohibition. Many in the government profit from illegal drugs — legalize it &amp; tax it!",CaseyCamachoP,1407425077889552385
1784,1521937108599857152,"Why? So he can bore all the illegals crossing, the fentanyl mules and the human trafficker''s into submission. Texas needs Beto like tiktok needs more liberals. https://t.co/W2rcddqMr6",GodsArmyOfHmrs,1519110252544864256
1785,1521937061548380160,RT @marinelifezoo: @GOPLeader @HonorFlightKern BIDEN HARRIS STAND ON ABORTION ...1 NO REGARD FOR HUMAN LIFE!!!!! 180 CHINESE CARTEL FENTANY…,marinelifezoo,28715942
1786,1521937039326859264,"@dwaldenwrites @GagnonsLaPaix Yeah, if you''ve actually ever personally known heroin SUD sufferers or interviewed them as your job (I have), it''s apparent that the stigma amomg other factors is more likely to push them towards increasingly illicit and unsure sources more likely to be tainted with fentanyl...",AbiShuuwi,2945323205
1787,1521937020242866176,@GOPLeader @HonorFlightKern BIDEN HARRIS STAND ON ABORTION ...1 NO REGARD FOR HUMAN LIFE!!!!! 180 CHINESE CARTEL FENTANYL DEATHS DAILY MASS MURDER UKRAINE AFGHANISTAN INNOCENT UKRANIANS RUSSIANS AND AMERICANS DYING DAILY!!! BIDEN HARRIS PELOSI TERRORIST ORG,marinelifezoo,28715942
1788,1521936963628113921,"RT @LAPDCARRANZA: Your GND Detectives at work @LAPDNorthHwdDiv 
#LAPD #K9  conducted a traffic stop led to the recovery of 14,000 fentanyl…",annapolitova66,1385709282
1789,1521936827283755008,"Thanks @JoeBiden and @AliMayorkas ⬇️⬇️⬇️

'"Millions of fentanyl pills are being taken from Arizona streets, on pace to beat 2021 record'"
https://t.co/KmW6XhZ98S",BaaadJuJu,2952852335
1790,1521936822971998208,"RT @br00t4c: A Non-Exhaustive List of J.D. Vance''s Craziest Statements

#COMMENTATORS

https://t.co/9CxIcL26qC",Silvergt,26346554
1791,1521936797370142720,@hausofdecline I like how Fentanyl has the superpower to kill police just by looking at them.,KABrisendine,79231782
1792,1521936776713359360,"$OXY -All that you need to know., Shorts haven''t covered a single share. https://t.co/wUqWMvEjtE",RoseBen35028417,1521927012423991296
1793,1521936767800250376,@Oxy_971 A ce point là ?,SoSeeMeFalling,2200156466
1794,1521936661545947138,"RT @EliseStefanik: I am proud to introduce this legation that will train and equip School Resource Officers, security personnel, and school…",LJZumpano,17778734
1795,1521936593287790604,RT @TexasStandard: Fact check: Did Customs and Border Protection seize enough fentanyl in 2021 to ‘kill every American nearly seven times o…,Herbwells7,1209513630007513088
1796,1521936546290614274,"@NewMexicoGOP @GovMLG On the flip side, there''s plenty of Fentanyl in the state, for cheap",titus74239229,1514241073098407941
1797,1521936540531929088,@benchtrioups Oxy https://t.co/RsOto6RPVd,LesbianShroom,1410344816324616197
1798,1521936506943795200,RT @DanceSafe: S/o to #Arkansas for its laws making the *possession OR use OR sale OR delivery* of fentanyl test strips and drug checking r…,tonybeemusic,587963301
1799,1521936466762289153,@hausofdecline definitely a big fan of Fentanyl already,Pikachu231,41507302
1800,1521936421178720259,"A Non-Exhaustive List of J.D. Vance''s Craziest Statements

#COMMENTATORS

https://t.co/9CxIcL26qC",br00t4c,1330911446440554496
1801,1521936420079775747,RT @FelixR_Vasquez: @DonnaLHayes1 @CharlieCrist Blue is the wave of fentanyl and homeless tent tarps that cover us produced by blue politic…,trendywhisper1,1367877821809324032
1802,1521936408369414144,"UPDATE: This has hit the first 🎯 and working it''s way to the next one at 63.56. #TheStrat

https://t.co/iry0F5lB0R @TrendSpider https://t.co/oAH7bCZKsT",OGTradesTA,1307464338832326656
1803,1521936377272627200,And they’re trafficking fentanyl and weapons into the US for China. What does that tell you? https://t.co/c5WCnQfhZb,LibertyLynx,18294600
1804,1521936365872685056,"@EliseStefanik It''s a good step... but if the #fentanyl was NOT ALLOWED into the country, we would not need this and my nephew would still be alive. 
#BorderCrisis #China 

https://t.co/UXoxhYt7EY https://t.co/DT1GWmorfY",rwsexmm66,26749355
1805,1521936365071577088,Watchlist went stupid.Puts for breakfast… Calls for Lunch basically. Beautiful day. $CVX $OXY $AR $BAC swings bussed 🛢 #thestrat https://t.co/L3StoBng7k,TrueTToTheStrat,1480065814367768576
1806,1521936305529184265,$XLE $OXY $XOM boooooooooooooooom https://t.co/2vtwsvRngs,iluvstocks1,1113567774930956288
1807,1521936109579784193,@luvkochiro @pablox74 @slappy_av ok ya basta callos los dos pablo y oxy,reukse_,1475827505454063617
1808,1521936031569829888,@SoSeeMeFalling Ça mérite plus majuscule même,Oxy_971,1586483354
1809,1521936003149172736,its baffles ME WHEN PEOPLE PUT COFFEE/OTHER DRINKS IN THEIR HYDROS INSTEAD OF WATER LANDJSKLMAMA,JennyH_Official,349840646
1810,1521935976834101248,@Bosstradamus3 Unbelievable! Your alpha in fentanyl grade Jer. Gracias amigo,BoyBaked,1330073344499195905
1811,1521935968328110080,@timiellabon Le seul truc que j’ai aimé se sont les scènes dark…. Le reste 0,Oxy_971,1586483354
2716,1521964854692974592,"@ue_ue_sita_sita いつでもきてん〜
名前は他の人が考えたW",oxy_azu,1234494369647824896
1812,1521935920055951364,"RT @MicroBuddies: The first sneak peek of The Water Bear NFT Collection has arrived.🐻

15 people who RT, tag 3 friends, and follow will be…",__Oxy__,1441658831868555266
1813,1521935859326533634,"Tweets on Rand Paul exchange didn''t send; Mayorkas &amp; Paul got in heated exchange about disinformation. Mayorkas tries to stress that DHS isn''t deciding what truth is, gives example of whether DHS should sit back if people spread lies that FEMA covid vax sites dole out fentanyl",ellengilmer,116953703
1814,1521935855618772994,"RT @AzollWater: 🚨We''re excited to announce 🚨

Mint Date: May 5th, 2022 👀

100 1/1 Hydros and Hydras set to help build sustainable water sol…",kyana_plair,1295572578954665984
1815,1521935699553013761,"RT @myromancelist: My two remaining braincells when I think about the nature of MaxNat’s relationship lmao

#MaxNat https://t.co/T8510EjCBX",oxy_nat,1502118805388075015
1816,1521935642585751552,RT @bettersoma: Let’s be very clear. If you have a son daughter a brother or sister. Or a loved one in San Franciscos fentanyl filled stree…,CleanUpWestSoma,784531455280029702
1817,1521935574428442625,"@minasblossom You made me feel special today, thank you 🥰 Also love seeing your drabbles and AUs on my TL 💖",oxy_nat,1502118805388075015
1818,1521935562260721664,@TXBorderRecon 7 idiotic states still outlaw Fentanyl test strips and Texas is one of them.,Joe53927015,1327015368842375169
1819,1521935513678135297,RT @DEAHQ: DEA is proud to support National Fentanyl Awareness Day on May 10th. Do you know someone that lost their life to a drug overdose…,stick631,284579333
1820,1521935413262397443,RT @FentAwareDay: The Chocolate Chip Cookie Effect: Fentanyl is not evenly distributed in fake pills. Street pills are risky -- any pill you don’t directly get from a pharmacy may contain a lethal dose of fentanyl. #NationalFentanylAwarenessDay #JustSayK… https://t.co/rKKquB7f4U,BattlingOpioids,1015325491111350272
1821,1521935375962234880,"@SteveSchmidtSES @cliffschecter @newrepublic @JDVance1 @ruthbenghiat Let''s circulate some of his batSH3&amp;^*t crazy ideas listed here -- including hypothesizing that Trump should tell SCOTUS to go pound sand if they rule against him.

https://t.co/8fERUjRpKf",GraceAl38236563,1427739196051972097
1822,1521935365677850624,"@POTUS Hyperinflation, open borders, fentanyl deaths, sex trafficking ,cartel exploitation,shortages,rising crime rates,ministries of mind control, A war in eastern Europe via '"The Obiden Neville Chamberlain Afghan foreign policy'" so who is the most extreme group joe?",iskimount,1960265834
1823,1521935349748051971,"SysTrader just traded:
BUY: $AMD - 57.59 shares @ 98.5
BUY: $AR - 146.78 shares @ 38.65
BUY: $CTRA - 175.01 shares @ 32.42
BUY: $HCP - 106.06 shares @ 53.49
BUY: $OXY - 92.34 shares @ 61.44
BUY: $SSL - 224.40 shares @ 25.28
BUY: $ZI - 106.23 shares @ 53.4",systrader_io,1498955494194651140
1824,1521935294336884737,"RT @kratomscience: .@PADemPolicy wants you to think #kratom is as dangerous as heroin. This disinfo probably originates from the FDA, and i…",TeamKratom,937759770110390272
